key_index,capture_frame,mame_frame,source_png,review_png,tile_hash,png_hash
1,1,5954,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00001_mame_5954.png,keyframes/key_0001.png,18a587eb6ae093f5cab16055bb3f8b7a5195b439,f4844a5635a9e828de174479b7ef409029779bae
2,40,5993,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00040_mame_5993.png,keyframes/key_0002.png,3c889e1889036234ba6545ddd8300fb866eb186d,c7cb756439099d329d49be83aa296252502cf98c
3,65,6018,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00065_mame_6018.png,keyframes/key_0003.png,2264bf0b470dd63f38325a67d8e282855b47198c,87e20971219c3d0088b8aa99162ba71d5cc8dfab
4,77,6030,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00077_mame_6030.png,keyframes/key_0004.png,0c68bc83371bf83b4ed59d5aeb7e062ace8c5677,f85976de8769c120772219235e48c5f008e0b58d
5,147,6100,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00147_mame_6100.png,keyframes/key_0005.png,a82738afe238c74d392cdfb98a6d49f494199a2d,d1ae5afb024cfff2426327a02a2eb4f5123578a2
6,196,6149,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00196_mame_6149.png,keyframes/key_0006.png,1e66986a274c00d60771c331593751553d56fc97,14f9ec8776c38962edbb3378e0aeae4cb126cbad
7,209,6162,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00209_mame_6162.png,keyframes/key_0007.png,163747883b2544b6278dfa5bcce45deced34e5df,1fff06b9943c74b9d0bb63f8b4767ccf4898492d
8,268,6221,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00268_mame_6221.png,keyframes/key_0008.png,b6433da08261f6f5bbb2a754aac323278b9d0557,8b8c045a9e682315b7c70093c99b2e3131fd705e
9,291,6244,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00291_mame_6244.png,keyframes/key_0009.png,647f0c07a915d7f3da121f4810942598ac16b169,638235cb0f25a482df568cd2a2840b447b3dbdc2
10,309,6262,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00309_mame_6262.png,keyframes/key_0010.png,147e961804ac35863df8d684e95591fb4863cf4d,31584a5fc8bafbe994b72afd09f1e1dcc18f7e77
11,338,6291,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00338_mame_6291.png,keyframes/key_0011.png,d3fb9f804e26e19d2047a70c91026888ac1b1f25,613025c69e42124ef834f1a51116831ded26406c
12,362,6315,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00362_mame_6315.png,keyframes/key_0012.png,779d9c3bfcc7d063ce0080319a3b3b46bfb2b154,af297a914e0ece115036659518201a24abfcb968
13,375,6328,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00375_mame_6328.png,keyframes/key_0013.png,cad9949f73541156026a60790830bb76175a4bb7,dfb2b26ae5c1d3a17b79d09454e553e1eca54c69
14,400,6353,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00400_mame_6353.png,keyframes/key_0014.png,ecb0373b2805b037d99aa5d03ed1dbe053341f49,92df90cc772977d4042d008003f0dcc918a004a7
15,417,6370,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00417_mame_6370.png,keyframes/key_0015.png,42918c49ae2c4f7004af582f8b413f88aa18c00a,595371de6edb0ecdb4fd078604a80d9c11a4effd
16,437,6390,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00437_mame_6390.png,keyframes/key_0016.png,ad46d29c0a4527ab4090db216573895efe90e6cc,1e6ef4caca1890e387f1073f02f918e3454a2b7b
17,479,6432,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00479_mame_6432.png,keyframes/key_0017.png,3c6434455386e1e22968bf046c5e12b0572bcb94,1c7be5edbd0f915f92e85f428edd9ca7caa16cd5
18,496,6449,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00496_mame_6449.png,keyframes/key_0018.png,c3a64dc94bc6465dbd86c1f0519152f353accd78,e13da9b47c6626ff847a7da53256a32bd830fd7d
19,534,6487,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00534_mame_6487.png,keyframes/key_0019.png,71470e5fc65ef9d4a818488f9fcafc13495e0300,d8d6e384c8f870c9f68a0f285efbe2c843774c9b
20,555,6508,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00555_mame_6508.png,keyframes/key_0020.png,20f40f7c121e14169cef26408c091a6daf4cb4f6,50a391730bae3ab650c7cfd3d508b101987bdba7
21,620,6573,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00620_mame_6573.png,keyframes/key_0021.png,d91512f3fc6667784efb9218d8f68d043d51495b,94e8abf9dc4bd4348b9e4fc6caba39b1bd1f9710
22,677,6630,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00677_mame_6630.png,keyframes/key_0022.png,1b5e8a3bc6a0d4570f2cfc4fc60869efa97179f0,779f31f8e2e0922400a6791dcaa238e0c8408a99
23,699,6652,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00699_mame_6652.png,keyframes/key_0023.png,5cc98fa9419b6ed305d56d34f02dbf019578cbe6,3899ad0d6a5a0aaf5fbc240dc5a29fa1470f403c
24,716,6669,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00716_mame_6669.png,keyframes/key_0024.png,4e0baf415c6139070ee76a0c1419436ceb7d077d,80e2a6bcf09c16284daa27fd64640fefef98883a
25,730,6683,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00730_mame_6683.png,keyframes/key_0025.png,5a7c338e0c8c24fa453a64c94783cbd6a0bb43fd,6c2849addb3a7a1ba62b589aea43a03a1fe1d66d
26,820,6773,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00820_mame_6773.png,keyframes/key_0026.png,a8317a1ea1d6cd93eaf56704b142c6b13f1a5335,b658de268452393d9709b9205d0724af203779b7
27,912,6865,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00912_mame_6865.png,keyframes/key_0027.png,ead994883bfc0362abb2bd7851c1a8359bf7ae10,d44c5fac0a6ccca37eee1db45cbc33ecb3c09419
28,929,6882,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00929_mame_6882.png,keyframes/key_0028.png,b901fb60c21702048f76215e3595fdf64e757c7c,40e1027043d608b2058c80b04804cc0e6e18910e
29,946,6899,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00946_mame_6899.png,keyframes/key_0029.png,53785cadde4dc5fc581acbea85b5aabb08f9d079,37b4c95573c25050e59a2927bf872ce111634af3
30,957,6910,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00957_mame_6910.png,keyframes/key_0030.png,2bc78896623939295f86ea879f0f8ae999dfcfa3,a91cd0e082f68982e9bcda4fa1d6b9796a2f4a08
31,974,6927,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00974_mame_6927.png,keyframes/key_0031.png,e5c079fde72757306960e00773b14624320026ed,575e51031d0d84a4641845c0a8719d59f43ac264
32,986,6939,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_00986_mame_6939.png,keyframes/key_0032.png,c3d15193dcf3a20165527a82dbf2589ddd78dd43,e2cf2662d58122f6a71edf6b85be8bd6c6c56350
33,1009,6962,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01009_mame_6962.png,keyframes/key_0033.png,db32f1469d429881402e799e6b37fb7186b91406,dc9aec2a395f726fccdd26962138aacf3b4cfd38
34,1035,6988,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01035_mame_6988.png,keyframes/key_0034.png,bb30ee37c9e9a8c4be4d4adac624fc09ea8b16d2,e50250e464285370a0fccf1eabefa7df1be4596e
35,1052,7005,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01052_mame_7005.png,keyframes/key_0035.png,852855d616eaf328594306607bf6914f33b4b256,d6f9e8e30b78b009c8873cb21fee814de1426056
36,1090,7043,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01090_mame_7043.png,keyframes/key_0036.png,ec517802e9f00c6db1629345a274a25b33c8fada,8da3f889e4f1b69604d5653e5beba8684549fbd1
37,1147,7100,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01147_mame_7100.png,keyframes/key_0037.png,6785eb63114d9f8fb74fae7267df00a391aedd49,b6d110e3a9915b3b09adecbbca219dfe7fbb8a4b
38,1159,7112,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01159_mame_7112.png,keyframes/key_0038.png,918fa8965faff49ba7e0008417e584c4cd5f5f38,03289152ce03a528035a41e0b454825e8bf04c1b
39,1224,7177,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01224_mame_7177.png,keyframes/key_0039.png,958c5a877a921d815914568e5cf3fe0a3e397dca,fca4f1f67ef7cb2bfc3f24f88f9819ad2dd9a285
40,1236,7189,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01236_mame_7189.png,keyframes/key_0040.png,83741961b7bea451b39f52ce571fbd1a11389e7f,7350ee093e60bc1b231bc7482c5c20979a271682
41,1263,7216,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01263_mame_7216.png,keyframes/key_0041.png,d619a4a3b74003cc642bb663527a52cf6a8b9d95,f98109dd582ed5fdf05dc27dabaf3f969a075238
42,1287,7240,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01287_mame_7240.png,keyframes/key_0042.png,2338a412c5d03c193d0a28849ca50f905cd0f582,9edf5fb6a741e5ba426aada93d25cac92149a652
43,1305,7258,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01305_mame_7258.png,keyframes/key_0043.png,35b93cdf50e884e4982bfa06ccaad5ea372083d8,f58587442aa468529adef1132acc10f301993553
44,1322,7275,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01322_mame_7275.png,keyframes/key_0044.png,c45fb6cd7d5af47958b3c853053086ef461cfbae,769a7f7e779d01d77b66a1bde88ae509ec65d4fc
45,1445,7398,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01445_mame_7398.png,keyframes/key_0045.png,8ec05a346de69182736d3f6a1c61bfedf5fe3d3b,dca68cc2e3d6418064a5a5b0515416a8c35aac5b
46,1460,7413,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01460_mame_7413.png,keyframes/key_0046.png,f5970bb1ca8a05bf07bc9071c0c7f4efd48b5198,1f6ed991d9c93b393c71a6e07a03d9649e277db0
47,1473,7426,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01473_mame_7426.png,keyframes/key_0047.png,2a9e076c6b94ec86747f85227499a43ce27149aa,6c79fbd2ef41a0355693cdcf1cb87c313008ebf7
48,1533,7486,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01533_mame_7486.png,keyframes/key_0048.png,d769a1edeb3ea5a8186a5438007ca6809a675925,16ec6d33a71bd5ab85ddf8d18807fbb1f127db6e
49,1571,7524,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01571_mame_7524.png,keyframes/key_0049.png,417feffed1be5d945927a445562f2d90f6ec83db,cef122d640ea9b2006e8b5d32734d9f2774c886d
50,1588,7541,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01588_mame_7541.png,keyframes/key_0050.png,012452ddaec033d4d6e5eed6c31306de3a06e010,79d89924d4d0ee8e8aabcf26dc392af4b44923d2
51,1605,7558,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01605_mame_7558.png,keyframes/key_0051.png,093f7f239fa8cc7efea97e3f2dd2c2e78ceab343,a3a2f65297102553682c25d9fce192f6e47a8b25
52,1617,7570,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01617_mame_7570.png,keyframes/key_0052.png,648bb9289b82e83b57a18ce05054d7cacaf39baa,10805fe3212b65e79b862558709c282d4bc487e4
53,1643,7596,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01643_mame_7596.png,keyframes/key_0053.png,7a8f89d4b9088f87c1bd18f55a4288a97887bb96,4c591dcab0fa40b39bb77f733134ff925ac8435d
54,1667,7620,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01667_mame_7620.png,keyframes/key_0054.png,64d0e8d105e46723904393037a3867619403b10f,bbf6309ec097a11140bde9ad7f3ba35c86e26c0e
55,1684,7637,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01684_mame_7637.png,keyframes/key_0055.png,b7cc1b785d518ec9c65e732edccdaa041443e87a,64b9921042814af9e9a8a842188ca950616c3d0f
56,1699,7652,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01699_mame_7652.png,keyframes/key_0056.png,7931314cd7f26d0836ae9c2f06f2f6fd1a201669,9aced65c092f65028e98eb93f8ca3c9f4fda5627
57,1711,7664,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01711_mame_7664.png,keyframes/key_0057.png,b00cded0eabb13a50161dbf0c1d591541754dbc5,5f1d80e98fe7ff9c2cea4587afa6cf724d9f75ca
58,1755,7708,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01755_mame_7708.png,keyframes/key_0058.png,70c91fd6c679ed6e1685673972afbe0cb052f549,828321194393ea338b9244f1f8b20496694165f5
59,1772,7725,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01772_mame_7725.png,keyframes/key_0059.png,3fb5c372d57605cbfbdcecf01dbadba4d0e78281,04b111bee0b88ac7cfc50668843609b67e0ed3c2
60,1792,7745,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01792_mame_7745.png,keyframes/key_0060.png,a8d9ef2d6cdb9d3206e28e4997033fbe92175dd3,89bd75ca8986d0c4959ad7eefafd335df359e6c3
61,1815,7768,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01815_mame_7768.png,keyframes/key_0061.png,7d80a52f303f4b9dfe737d2608f0a55dc9cd4f77,0e24b45689558c94ec3a7587c91709cf32370ab8
62,1828,7781,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01828_mame_7781.png,keyframes/key_0062.png,fdf3a840c616b4b765f88a5e1c2fdd26af7dfce5,4d36d854847099552782d4006e50c9f97f24e02f
63,1870,7823,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01870_mame_7823.png,keyframes/key_0063.png,0f8f5cbbcb6192d8f91c2cac5b6a355839096654,157568080bdda9f4eb16cc86d3b15d315e7edc64
64,1882,7835,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01882_mame_7835.png,keyframes/key_0064.png,278e7fbae0eaf71bd308365934453a67690e24ec,1e5ac5e133b526fb12688928af91b554cd61ff82
65,1906,7859,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01906_mame_7859.png,keyframes/key_0065.png,d5200dab7a04a86cc107612683e0cb4ac4abbf0f,8eb728185f2dfe20536de40e2b7060dd756571d1
66,1949,7902,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01949_mame_7902.png,keyframes/key_0066.png,79c00efd37fde47f6053b247d3a92781fc1dfce5,646aa97a99b6875581a2543a9b0b279749df7660
67,1962,7915,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01962_mame_7915.png,keyframes/key_0067.png,70eadd04c650f98f464a758d13892f38be5e284e,1f9082aef08104d23e9bc545894fede199e658e8
68,1981,7934,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01981_mame_7934.png,keyframes/key_0068.png,51285e02b441c4eff7431cbc91d49769aacd4814,557d2d2d33df8380e6a94106c4503dea1f5f7ee4
69,1994,7947,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_01994_mame_7947.png,keyframes/key_0069.png,fe2a63cb43ae1f92e03aa1ca93e1f6c3726358ec,fee3f03f5f49b37d6b828ba43ed859714dc62be1
70,2012,7965,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_02012_mame_7965.png,keyframes/key_0070.png,80690ae4078a237781634909db02e4a9de51c9d2,4ff0b4a6e7076a230fc470c875e4e0f6824939f0
71,2030,7983,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_02030_mame_7983.png,keyframes/key_0071.png,829a7c8f0f0e72d92ecc1eddf8e6ba6f26c59bc2,d61704ba8b452ccb05ee4d35db9d35123e1072fb
72,2042,7995,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_02042_mame_7995.png,keyframes/key_0072.png,fd12e89e18f57619404e8d7453550a03e2cccb5d,c07f830f68a32a2ea35ea9ba9241681ed6c14c95
73,2063,8016,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_02063_mame_8016.png,keyframes/key_0073.png,9ab58c28a031d210d709df2dd03040be9499e160,f339ff9b5613955ed65ec00f833cd6ce98d97beb
74,2081,8034,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_02081_mame_8034.png,keyframes/key_0074.png,71da188664500ef48768518de7065ac5b33d2b11,cce975217553c75e76647c91980637b00fa317c8
75,2098,8051,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_02098_mame_8051.png,keyframes/key_0075.png,ea9f9e2dda9640518fa680ee8ee98e7490284aed,b56cc2610990e1a59904301abc74f237dc6cf2f5
76,2133,8086,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_02133_mame_8086.png,keyframes/key_0076.png,b32f6af6d394e35a582d506d6c9de131b31e8718,863bd0805b7107aa4367c2a902e785018e5b67ea
77,2191,8144,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_02191_mame_8144.png,keyframes/key_0077.png,9b008d5152c3ce013eeb0bdffc8cab3f1ee5150a,495787e96acce32bd1f68d3653ddf8e187420818
78,2208,8161,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_02208_mame_8161.png,keyframes/key_0078.png,833778686f58f555ea9f6d1d67f5f7ca1909217c,6b1543e8bf1041a3fe29038acca55465852a158f
79,2228,8181,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_02228_mame_8181.png,keyframes/key_0079.png,01fd58795c7b42a6e7329e85164974a6ced1a5c0,d0d97a06455de87493215f2ff2a3d1aa725b47ed
80,2246,8199,..\..\mame-src\snap\xybots_capture\wall_turn_recordings\session_0005\playfield\frame_02246_mame_8199.png,keyframes/key_0080.png,db52585fb3089b4075fc040440d759cf9adbcf4a,8542b4a6eac4afa22e205a67552a4bc1d2992e74
